MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Latitude,Longitude,Year,Month,Day
11.6,17.0,2.2,NE,39.0,SW,NNE,0.0,7.0,100.0,87.0,1017.6,1015.2,13.4,16.2,Yes,Yes,-33.75,150.7,2010,5,25
13.0,15.5,2.2,SSW,46.0,SW,SSW,13.0,24.0,70.0,99.0,1017.6,1015.2,14.0,14.4,Yes,Yes,-33.75,150.7,2010,5,26
13.3,22.6,34.8,SSW,39.0,S,SW,15.0,9.0,76.0,98.0,1017.6,1015.2,15.5,15.2,Yes,Yes,-33.75,150.7,2010,5,27
11.6,20.4,34.8,NE,20.0,S,NE,13.0,13.0,70.0,54.0,1017.6,1015.2,16.7,20.0,Yes,Yes,-33.75,150.7,2010,5,28
11.7,16.7,3.2,NNE,20.0,N,NE,11.0,4.0,100.0,93.0,1017.6,1015.2,13.8,16.6,Yes,No,-33.75,150.7,2010,5,29
9.9,20.0,0.6,WNW,20.0,NNW,SE,7.0,6.0,81.0,53.0,1017.6,1015.2,14.6,18.5,No,Yes,-33.75,150.7,2010,5,30
11.5,19.0,5.8,SW,44.0,SW,SSW,24.0,24.0,94.0,97.0,1017.6,1015.2,15.4,15.2,Yes,Yes,-33.75,150.7,2010,5,31
11.3,19.6,1.6,SW,26.0,SW,SW,15.0,9.0,70.0,60.0,1017.6,1015.2,15.8,18.3,Yes,No,-33.75,150.7,2010,6,1
8.7,20.0,0.2,SW,28.0,SSE,SSW,6.0,9.0,100.0,46.0,1017.6,1015.2,11.6,19.5,No,Yes,-33.75,150.7,2010,6,2
11.6,19.7,1.4,SSW,35.0,SSW,SSW,17.0,15.0,92.0,98.0,1017.6,1015.2,15.3,15.5,Yes,Yes,-33.75,150.7,2010,6,3
14.0,17.2,33.0,SSW,39.0,SSE,SSW,7.0,13.0,88.0,98.0,1017.6,1015.2,15.7,14.8,Yes,Yes,-33.75,150.7,2010,6,4
13.3,20.3,8.4,WSW,33.0,SSW,SW,19.0,13.0,62.0,44.0,1017.6,1015.2,16.4,19.9,Yes,No,-33.75,150.7,2010,6,5
6.4,18.5,0.0,SW,39.0,SW,SW,13.0,20.0,66.0,51.0,1017.6,1015.2,13.4,16.8,No,No,-33.75,150.7,2010,6,6
7.9,17.9,0.2,S,26.0,WSW,SSW,9.0,9.0,57.0,56.0,1017.6,1015.2,13.1,15.9,No,No,-33.75,150.7,2010,6,7
6.4,18.3,0.0,NE,24.0,WSW,NNE,0.0,13.0,99.0,53.0,1017.6,1015.2,9.0,18.2,No,No,-33.75,150.7,2010,6,8
4.6,16.8,0.2,WNW,59.0,NE,W,9.0,26.0,99.0,45.0,1017.6,1015.2,9.2,14.1,No,No,-33.75,150.7,2010,6,9
7.9,16.6,0.0,W,61.0,WSW,S,15.0,15.0,45.0,31.0,1017.6,1015.2,12.5,16.3,No,No,-33.75,150.7,2010,6,10
1.8,17.2,0.0,SW,17.0,WSW,N,0.0,9.0,97.0,45.0,1017.6,1015.2,6.7,16.6,No,No,-33.75,150.7,2010,6,11
3.0,16.6,0.2,SSW,35.0,WSW,SSE,0.0,19.0,97.0,38.0,1017.6,1015.2,8.5,15.8,No,No,-33.75,150.7,2010,6,12
2.7,17.6,0.0,SE,20.0,N,WNW,4.0,2.0,97.0,35.0,1017.6,1015.2,6.8,17.5,No,No,-33.75,150.7,2010,6,13
3.0,17.9,0.2,NE,17.0,E,N,6.0,4.0,99.0,47.0,1017.6,1015.2,7.1,17.6,No,No,-33.75,150.7,2010,6,14
4.7,18.4,0.0,N,17.0,E,NNE,0.0,9.0,99.0,54.0,1017.6,1015.2,7.2,18.1,No,No,-33.75,150.7,2010,6,15
5.2,18.5,0.2,N,15.0,NW,W,2.0,7.0,100.0,67.0,1017.6,1015.2,8.0,16.9,No,No,-33.75,150.7,2010,6,16
7.9,19.1,0.0,WNW,43.0,N,WNW,15.0,17.0,84.0,54.0,1017.6,1015.2,12.0,19.0,No,No,-33.75,150.7,2010,6,17
4.4,17.9,0.6,SSW,19.0,N,SSW,0.0,2.0,80.0,40.0,1017.6,1015.2,9.6,17.6,No,No,-33.75,150.7,2010,6,18
2.8,19.9,0.0,W,39.0,NNE,W,2.0,11.0,97.0,44.0,1017.6,1015.2,7.2,18.6,No,No,-33.75,150.7,2010,6,19
3.7,19.8,0.2,SW,19.0,S,SSE,7.0,11.0,98.0,45.0,1017.6,1015.2,8.2,19.3,No,No,-33.75,150.7,2010,6,20
5.7,18.3,0.0,SSW,20.0,S,S,0.0,11.0,99.0,62.0,1017.6,1015.2,9.5,17.0,No,No,-33.75,150.7,2010,6,21
9.4,16.0,0.0,S,24.0,S,SW,7.0,6.0,88.0,89.0,1017.6,1015.2,14.1,15.5,No,No,-33.75,150.7,2010,6,22
10.0,15.1,1.0,SSW,24.0,SSE,SSW,11.0,11.0,88.0,88.0,1017.6,1015.2,13.0,14.1,No,Yes,-33.75,150.7,2010,6,23
9.1,17.8,3.2,N,24.0,SE,N,4.0,17.0,100.0,58.0,1017.6,1015.2,10.1,17.7,Yes,No,-33.75,150.7,2010,6,24
9.6,17.8,0.0,N,24.0,SSW,NNW,6.0,6.0,100.0,76.0,1017.6,1015.2,10.9,16.8,No,No,-33.75,150.7,2010,6,25
10.9,20.2,0.0,W,44.0,N,SW,11.0,24.0,89.0,37.0,1017.6,1015.2,13.8,18.9,No,No,-33.75,150.7,2010,6,26
2.4,16.0,0.2,S,20.0,ESE,S,7.0,11.0,94.0,44.0,1017.6,1015.2,8.1,15.0,No,No,-33.75,150.7,2010,6,27
1.9,15.8,0.2,WNW,17.0,ESE,NNW,0.0,6.0,99.0,40.0,1017.6,1015.2,4.4,15.5,No,No,-33.75,150.7,2010,6,28
-0.3,13.9,0.2,WNW,13.0,WNW,N,4.0,9.0,99.0,43.0,1017.6,1015.2,2.3,13.2,No,No,-33.75,150.7,2010,6,29
-1.1,16.0,0.2,NW,17.0,NNE,NW,7.0,6.0,99.0,41.0,1017.6,1015.2,2.5,16.0,No,No,-33.75,150.7,2010,6,30
1.4,16.6,0.0,W,20.0,ESE,NW,6.0,0.0,98.0,43.0,1017.6,1015.2,6.2,15.7,No,No,-33.75,150.7,2010,7,1
4.1,11.3,0.0,SSW,19.0,ESE,NNW,0.0,7.0,97.0,80.0,1017.6,1015.2,6.1,10.6,No,No,-33.75,150.7,2010,7,2
4.2,16.0,0.6,WSW,41.0,SW,SSW,15.0,22.0,61.0,38.0,1017.6,1015.2,11.3,15.5,No,No,-33.75,150.7,2010,7,3
3.0,18.4,0.0,S,17.0,NW,SSE,6.0,7.0,76.0,41.0,1017.6,1015.2,8.9,17.7,No,No,-33.75,150.7,2010,7,4
4.2,14.3,0.0,NW,13.0,NNE,SSW,7.0,6.0,99.0,70.0,1017.6,1015.2,8.1,14.0,No,Yes,-33.75,150.7,2010,7,5
8.1,18.1,2.6,WSW,33.0,NW,SSW,4.0,19.0,100.0,56.0,1017.6,1015.2,9.6,15.7,Yes,No,-33.75,150.7,2010,7,6
9.6,17.7,0.0,SW,28.0,SW,SSW,19.0,9.0,63.0,58.0,1017.6,1015.2,13.2,16.2,No,No,-33.75,150.7,2010,7,7
6.9,17.0,0.0,SSW,28.0,SSW,ESE,13.0,9.0,66.0,69.0,1017.6,1015.2,13.0,14.4,No,No,-33.75,150.7,2010,7,8
9.1,18.4,0.4,SSE,28.0,SSE,SE,6.0,11.0,84.0,64.0,1017.6,1015.2,12.3,16.4,No,No,-33.75,150.7,2010,7,9
6.4,17.5,0.2,NNE,19.0,SSE,NE,0.0,9.0,100.0,62.0,1017.6,1015.2,9.2,17.3,No,No,-33.75,150.7,2010,7,10
9.1,16.3,0.0,SSW,17.0,W,NE,4.0,0.0,100.0,98.0,1017.6,1015.2,11.7,14.8,No,No,-33.75,150.7,2010,7,11
7.1,16.9,0.6,NNW,20.0,SE,NNW,6.0,9.0,70.0,64.0,1017.6,1015.2,10.9,16.4,No,No,-33.75,150.7,2010,7,12
10.2,17.3,0.0,NNE,24.0,WSW,NNE,7.0,15.0,99.0,84.0,1017.6,1015.2,12.1,16.4,No,No,-33.75,150.7,2010,7,13
12.1,17.9,0.0,WNW,57.0,NW,WNW,11.0,24.0,46.0,38.0,1017.6,1015.2,15.0,16.8,No,No,-33.75,150.7,2010,7,14
9.0,17.2,0.6,NW,63.0,WSW,SW,13.0,22.0,49.0,37.0,1017.6,1015.2,12.8,16.4,No,No,-33.75,150.7,2010,7,15
3.0,16.8,0.0,SSW,33.0,WSW,SSW,22.0,9.0,52.0,43.0,1017.6,1015.2,12.2,15.8,No,No,-33.75,150.7,2010,7,16
2.5,17.6,0.2,NE,20.0,N,NE,7.0,13.0,98.0,45.0,1017.6,1015.2,6.5,17.1,No,No,-33.75,150.7,2010,7,17
2.0,18.7,0.0,WNW,19.0,SSW,SW,2.0,6.0,100.0,43.0,1017.6,1015.2,5.4,18.2,No,No,-33.75,150.7,2010,7,18
4.9,18.1,0.2,SSW,28.0,SSW,ESE,0.0,11.0,95.0,51.0,1017.6,1015.2,8.6,16.0,No,Yes,-33.75,150.7,2010,7,19
5.7,16.8,2.8,SW,26.0,SW,SSE,11.0,7.0,71.0,36.0,1017.6,1015.2,11.0,16.3,Yes,No,-33.75,150.7,2010,7,20
3.8,15.6,0.0,S,24.0,NNE,N,4.0,15.0,97.0,60.0,1017.6,1015.2,8.2,13.9,No,No,-33.75,150.7,2010,7,21
2.5,17.2,0.0,SW,35.0,SSW,SSE,17.0,17.0,56.0,50.0,1017.6,1015.2,12.2,16.4,No,No,-33.75,150.7,2010,7,22
3.3,18.8,0.0,SSW,28.0,SSW,SSW,0.0,13.0,86.0,51.0,1017.6,1015.2,9.5,17.1,No,No,-33.75,150.7,2010,7,23
6.9,19.2,0.2,NNW,15.0,S,ENE,2.0,9.0,98.0,51.0,1017.6,1015.2,10.8,17.6,No,Yes,-33.75,150.7,2010,7,24
8.5,18.1,8.4,S,28.0,S,E,0.0,15.0,98.0,61.0,1017.6,1015.2,12.6,15.8,Yes,Yes,-33.75,150.7,2010,7,25
8.2,17.0,14.4,SSE,20.0,S,ESE,7.0,4.0,97.0,66.0,1017.6,1015.2,11.9,15.4,Yes,No,-33.75,150.7,2010,7,26
9.4,17.1,0.0,NE,13.0,SSW,WSW,6.0,4.0,96.0,61.0,1017.6,1015.2,11.7,16.2,No,Yes,-33.75,150.7,2010,7,27
11.0,12.4,2.2,SW,17.0,SSE,WSW,7.0,0.0,99.0,100.0,1017.6,1015.2,11.3,12.3,Yes,Yes,-33.75,150.7,2010,7,28
9.6,22.6,23.4,N,11.0,SSE,WSW,13.0,0.0,70.0,100.0,1017.6,1015.2,16.7,13.1,Yes,Yes,-33.75,150.7,2010,7,29
12.0,22.6,23.4,WNW,24.0,SSE,WSW,13.0,0.0,70.0,81.0,1017.6,1015.2,16.7,19.1,Yes,Yes,-33.75,150.7,2010,7,30
12.0,20.7,23.4,WSW,46.0,SSE,WSW,13.0,19.0,70.0,40.0,1017.6,1015.2,16.7,19.9,Yes,No,-33.75,150.7,2010,7,31
4.9,20.6,0.0,W,65.0,NW,NW,7.0,35.0,88.0,35.0,1017.6,1015.2,10.6,19.2,No,No,-33.75,150.7,2010,8,1
6.9,15.7,0.2,WSW,63.0,NNE,WSW,11.0,20.0,47.0,41.0,1017.6,1015.2,11.8,15.2,No,Yes,-33.75,150.7,2010,8,2
10.9,18.2,6.0,SW,56.0,SSW,SSW,28.0,24.0,64.0,51.0,1017.6,1015.2,14.5,17.3,Yes,No,-33.75,150.7,2010,8,3
6.1,18.8,0.0,WSW,28.0,SSW,W,0.0,15.0,80.0,35.0,1017.6,1015.2,10.8,18.4,No,No,-33.75,150.7,2010,8,4
3.7,17.6,0.0,WSW,39.0,SSW,WSW,0.0,24.0,83.0,34.0,1017.6,1015.2,8.8,16.4,No,No,-33.75,150.7,2010,8,5
2.3,17.1,0.6,SSE,26.0,SW,SSW,4.0,15.0,97.0,34.0,1017.6,1015.2,7.3,16.5,No,No,-33.75,150.7,2010,8,6
4.3,16.3,0.2,SW,28.0,SW,S,13.0,11.0,51.0,33.0,1017.6,1015.2,11.9,15.6,No,No,-33.75,150.7,2010,8,7
3.3,17.4,0.0,NE,20.0,SW,ENE,0.0,11.0,99.0,43.0,1017.6,1015.2,5.9,16.8,No,No,-33.75,150.7,2010,8,8
3.2,18.7,0.0,NE,20.0,WNW,N,6.0,9.0,99.0,42.0,1017.6,1015.2,7.3,18.0,No,Yes,-33.75,150.7,2010,8,9
6.6,12.3,5.4,SSW,13.0,WNW,N,0.0,0.0,98.0,99.0,1017.6,1015.2,9.0,12.2,Yes,Yes,-33.75,150.7,2010,8,10
7.5,17.4,4.2,WNW,56.0,NNW,N,6.0,26.0,99.0,47.0,1017.6,1015.2,10.5,16.0,Yes,No,-33.75,150.7,2010,8,11
10.5,17.5,0.2,WSW,46.0,W,SW,15.0,26.0,49.0,44.0,1017.6,1015.2,14.2,16.0,No,No,-33.75,150.7,2010,8,12
5.6,19.2,0.0,SW,44.0,SW,S,24.0,7.0,48.0,39.0,1017.6,1015.2,14.7,18.4,No,No,-33.75,150.7,2010,8,13
4.7,21.1,0.0,NW,35.0,SW,S,0.0,7.0,98.0,40.0,1017.6,1015.2,8.9,20.4,No,No,-33.75,150.7,2010,8,14
7.0,21.2,0.0,W,65.0,SW,WNW,0.0,31.0,87.0,40.0,1017.6,1015.2,11.0,18.9,No,No,-33.75,150.7,2010,8,15
11.0,18.7,1.0,WNW,46.0,W,WNW,20.0,22.0,44.0,34.0,1017.6,1015.2,14.5,18.1,No,No,-33.75,150.7,2010,8,16
3.0,18.2,0.0,NNE,20.0,SSW,NNE,4.0,9.0,50.0,27.0,1017.6,1015.2,10.4,17.4,No,No,-33.75,150.7,2010,8,17
2.2,20.8,0.0,NE,37.0,N,NE,2.0,24.0,78.0,39.0,1017.6,1015.2,7.8,20.0,No,Yes,-33.75,150.7,2010,8,18
7.8,24.7,4.6,NW,72.0,WNW,WNW,28.0,41.0,58.0,31.0,1017.6,1015.2,20.0,23.2,Yes,No,-33.75,150.7,2010,8,19
8.1,18.7,0.2,W,41.0,WNW,W,22.0,24.0,41.0,29.0,1017.6,1015.2,15.3,17.4,No,No,-33.75,150.7,2010,8,20
3.7,17.2,0.0,WNW,37.0,WNW,NW,0.0,19.0,67.0,42.0,1017.6,1015.2,11.3,15.6,No,No,-33.75,150.7,2010,8,21
2.6,18.4,0.0,E,46.0,N,NNE,7.0,15.0,79.0,35.0,1017.6,1015.2,9.5,16.9,No,No,-33.75,150.7,2010,8,22
9.0,15.7,0.0,NNE,24.0,NNE,N,7.0,13.0,96.0,65.0,1017.6,1015.2,10.4,14.2,No,No,-33.75,150.7,2010,8,23
5.0,19.9,0.2,W,48.0,NNE,W,0.0,24.0,77.0,33.0,1017.6,1015.2,12.3,18.7,No,No,-33.75,150.7,2010,8,24
11.0,17.7,0.2,W,52.0,SW,W,9.0,13.0,33.0,30.0,1017.6,1015.2,14.9,16.6,No,No,-33.75,150.7,2010,8,25
7.8,17.5,0.0,WSW,59.0,WNW,W,30.0,20.0,43.0,39.0,1017.6,1015.2,14.1,16.7,No,No,-33.75,150.7,2010,8,26
9.0,19.1,0.0,NW,54.0,NW,W,17.0,20.0,46.0,42.0,1017.6,1015.2,15.7,16.6,No,No,-33.75,150.7,2010,8,27
3.8,18.5,0.0,ESE,24.0,NNE,S,4.0,6.0,58.0,33.0,1017.6,1015.2,12.6,17.7,No,No,-33.75,150.7,2010,8,28
4.1,19.6,0.0,E,28.0,NW,ENE,6.0,11.0,79.0,41.0,1017.6,1015.2,10.2,19.5,No,No,-33.75,150.7,2010,8,29
10.0,20.3,0.0,SE,46.0,NE,ESE,6.0,13.0,65.0,44.0,1017.6,1015.2,15.1,19.0,No,No,-33.75,150.7,2010,8,30
8.9,23.5,0.0,NE,26.0,ENE,NE,6.0,6.0,76.0,34.0,1017.6,1015.2,14.6,23.0,No,No,-33.75,150.7,2010,8,31
9.6,26.7,0.0,WNW,54.0,ENE,WNW,0.0,19.0,85.0,37.0,1017.6,1015.2,12.3,24.4,No,No,-33.75,150.7,2010,9,1
12.3,19.0,0.0,SE,24.0,SW,E,11.0,11.0,94.0,74.0,1017.6,1015.2,16.4,18.3,No,Yes,-33.75,150.7,2010,9,2
11.2,15.0,2.6,SW,24.0,SSW,NNW,13.0,6.0,97.0,83.0,1017.6,1015.2,12.2,14.9,Yes,Yes,-33.75,150.7,2010,9,3
12.1,21.0,11.8,WNW,67.0,SSW,NNE,0.0,22.0,100.0,84.0,1017.6,1015.2,13.8,20.1,Yes,Yes,-33.75,150.7,2010,9,4
12.0,20.5,11.8,WNW,63.0,SSW,W,13.0,28.0,52.0,41.0,1017.6,1015.2,17.7,19.5,Yes,No,-33.75,150.7,2010,9,5
8.2,21.3,0.0,WNW,37.0,SSE,WNW,6.0,22.0,51.0,37.0,1017.6,1015.2,15.0,18.6,No,No,-33.75,150.7,2010,9,6
5.4,18.8,0.0,SSW,31.0,SSW,SSE,4.0,19.0,61.0,38.0,1017.6,1015.2,13.5,16.6,No,No,-33.75,150.7,2010,9,7
5.2,18.9,0.0,ENE,20.0,ESE,NNW,7.0,7.0,64.0,34.0,1017.6,1015.2,13.2,18.2,No,No,-33.75,150.7,2010,9,8
6.5,17.0,0.0,ENE,39.0,ENE,NW,2.0,6.0,86.0,83.0,1017.6,1015.2,11.8,15.5,No,No,-33.75,150.7,2010,9,9
9.0,24.5,1.0,WNW,69.0,S,WNW,2.0,26.0,100.0,41.0,1017.6,1015.2,10.9,21.6,No,No,-33.75,150.7,2010,9,10
5.7,22.3,0.2,WSW,31.0,SW,N,11.0,7.0,52.0,26.0,1017.6,1015.2,15.5,21.6,No,No,-33.75,150.7,2010,9,11
5.5,21.5,0.0,NNE,30.0,N,NE,6.0,13.0,73.0,43.0,1017.6,1015.2,12.5,20.6,No,No,-33.75,150.7,2010,9,12
10.5,24.3,0.0,WSW,39.0,SSE,SW,9.0,17.0,79.0,32.0,1017.6,1015.2,14.6,22.4,No,No,-33.75,150.7,2010,9,13
11.8,18.9,0.0,SSE,28.0,S,S,9.0,15.0,76.0,98.0,1017.6,1015.2,16.4,14.9,No,Yes,-33.75,150.7,2010,9,14
10.3,23.2,10.6,SW,44.0,S,SW,13.0,24.0,70.0,25.0,1017.6,1015.2,16.7,22.0,Yes,No,-33.75,150.7,2010,9,15
7.5,21.1,0.2,W,43.0,NW,WNW,15.0,24.0,49.0,31.0,1017.6,1015.2,15.8,20.3,No,No,-33.75,150.7,2010,9,16
3.5,20.2,0.0,W,39.0,NNE,N,6.0,15.0,51.0,31.0,1017.6,1015.2,13.1,19.5,No,No,-33.75,150.7,2010,9,17
12.0,24.0,0.0,W,39.0,SW,SSE,6.0,19.0,67.0,31.0,1017.6,1015.2,12.1,23.2,No,No,-33.75,150.7,2010,9,18
7.3,19.3,0.0,NE,22.0,N,NNE,6.0,13.0,66.0,54.0,1017.6,1015.2,13.2,18.2,No,No,-33.75,150.7,2010,9,19
7.7,22.0,0.0,NE,39.0,NNW,NW,6.0,6.0,68.0,50.0,1017.6,1015.2,14.8,21.9,No,No,-33.75,150.7,2010,9,20
8.1,25.7,0.0,NE,39.0,N,ESE,6.0,30.0,82.0,49.0,1017.6,1015.2,15.2,22.6,No,No,-33.75,150.7,2010,9,21
12.9,23.4,0.0,NE,39.0,N,E,7.0,9.0,69.0,52.0,1017.6,1015.2,17.4,23.3,No,No,-33.75,150.7,2010,9,22
14.2,20.4,0.0,SE,24.0,SSW,ESE,11.0,19.0,80.0,65.0,1017.6,1015.2,15.9,18.2,No,No,-33.75,150.7,2010,9,23
10.6,26.8,0.0,NNE,24.0,N,NW,9.0,4.0,75.0,39.0,1017.6,1015.2,17.2,26.2,No,No,-33.75,150.7,2010,9,24
7.5,26.9,0.0,NNE,39.0,W,W,6.0,20.0,67.0,25.0,1017.6,1015.2,16.7,24.6,No,No,-33.75,150.7,2010,9,25
9.0,25.8,0.0,ENE,30.0,W,NNE,13.0,15.0,52.0,29.0,1017.6,1015.2,18.2,25.6,No,No,-33.75,150.7,2010,9,26
9.7,29.8,0.0,NW,74.0,NW,W,7.0,30.0,73.0,28.0,1017.6,1015.2,16.6,27.1,No,No,-33.75,150.7,2010,9,27
10.6,27.0,0.0,WNW,50.0,NNW,WNW,15.0,30.0,36.0,19.0,1017.6,1015.2,21.5,25.6,No,No,-33.75,150.7,2010,9,28
10.9,20.6,0.0,SE,37.0,SW,ESE,20.0,22.0,36.0,47.0,1017.6,1015.2,17.2,16.0,No,No,-33.75,150.7,2010,9,29
5.6,20.4,0.0,SE,37.0,N,ENE,4.0,11.0,47.0,29.0,1017.6,1015.2,14.6,19.9,No,No,-33.75,150.7,2010,9,30
6.1,19.1,0.0,ENE,22.0,NE,E,4.0,13.0,73.0,50.0,1017.6,1015.2,13.0,18.2,No,No,-33.75,150.7,2010,10,1
10.4,18.5,0.0,SSE,31.0,SSW,SSW,7.0,13.0,75.0,80.0,1017.6,1015.2,16.5,17.2,No,Yes,-33.75,150.7,2010,10,2
13.4,22.6,31.6,SSE,39.0,SSW,E,15.0,17.0,100.0,74.0,1017.6,1015.2,15.2,19.2,Yes,Yes,-33.75,150.7,2010,10,3
12.0,22.6,31.6,SSE,39.0,SSW,NE,13.0,11.0,70.0,95.0,1017.6,1015.2,16.7,17.7,Yes,Yes,-33.75,150.7,2010,10,4
12.0,22.6,31.6,SSE,39.0,SSW,W,13.0,6.0,70.0,57.0,1017.6,1015.2,16.7,24.4,Yes,Yes,-33.75,150.7,2010,10,5
12.0,23.2,31.6,SW,48.0,SW,ENE,6.0,9.0,98.0,69.0,1017.6,1015.2,18.0,22.5,Yes,No,-33.75,150.7,2010,10,6
14.1,24.0,0.0,SE,37.0,SW,ESE,0.0,24.0,99.0,69.0,1017.6,1015.2,16.3,20.5,No,No,-33.75,150.7,2010,10,7
12.9,22.7,0.0,SE,30.0,S,S,7.0,9.0,76.0,41.0,1017.6,1015.2,16.0,21.9,No,No,-33.75,150.7,2010,10,8
14.5,22.6,0.0,SE,39.0,WSW,WNW,9.0,7.0,77.0,79.0,1017.6,1015.2,15.4,16.1,No,No,-33.75,150.7,2010,10,9
12.0,22.0,0.0,SE,39.0,WSW,ESE,13.0,26.0,70.0,50.0,1017.6,1015.2,16.7,20.9,No,No,-33.75,150.7,2010,10,10
13.5,22.4,0.0,ENE,46.0,S,NE,7.0,17.0,90.0,58.0,1017.6,1015.2,16.5,21.1,No,No,-33.75,150.7,2010,10,11
12.9,24.8,0.6,NE,24.0,N,NNE,7.0,9.0,76.0,55.0,1017.6,1015.2,17.9,24.2,No,No,-33.75,150.7,2010,10,12
14.1,27.1,0.0,NE,39.0,N,ENE,0.0,13.0,97.0,53.0,1017.6,1015.2,16.9,25.5,No,No,-33.75,150.7,2010,10,13
12.0,29.3,0.0,NE,39.0,N,S,13.0,9.0,70.0,39.0,1017.6,1015.2,16.7,27.8,No,No,-33.75,150.7,2010,10,14
16.4,25.6,0.0,WNW,61.0,N,N,15.0,44.0,92.0,67.0,1017.6,1015.2,19.8,23.0,No,No,-33.75,150.7,2010,10,15
10.7,16.0,0.2,WSW,72.0,W,W,33.0,31.0,37.0,36.0,1017.6,1015.2,11.2,15.2,No,No,-33.75,150.7,2010,10,16
5.6,24.3,0.2,WNW,43.0,SE,SSE,6.0,7.0,55.0,37.0,1017.6,1015.2,14.2,23.0,No,No,-33.75,150.7,2010,10,17
7.9,25.4,0.0,W,35.0,SW,NW,6.0,4.0,56.0,35.0,1017.6,1015.2,15.1,23.5,No,No,-33.75,150.7,2010,10,18
7.8,17.0,0.0,ESE,20.0,SW,ESE,9.0,11.0,86.0,69.0,1017.6,1015.2,13.1,15.8,No,No,-33.75,150.7,2010,10,19
12.0,24.5,0.2,ENE,26.0,NNE,NNE,6.0,11.0,65.0,39.0,1017.6,1015.2,16.9,23.5,No,No,-33.75,150.7,2010,10,20
10.4,25.9,0.0,N,26.0,SE,NE,4.0,9.0,73.0,41.0,1017.6,1015.2,17.5,24.4,No,No,-33.75,150.7,2010,10,21
11.8,27.2,0.0,NW,37.0,SE,E,6.0,4.0,76.0,73.0,1017.6,1015.2,18.5,20.6,No,No,-33.75,150.7,2010,10,22
12.0,30.8,0.6,W,52.0,WNW,E,4.0,15.0,71.0,57.0,1017.6,1015.2,19.0,23.1,No,Yes,-33.75,150.7,2010,10,23
12.4,17.3,18.6,SSW,30.0,SW,SSW,15.0,13.0,97.0,98.0,1017.6,1015.2,12.5,13.6,Yes,Yes,-33.75,150.7,2010,10,24
12.5,22.0,5.6,S,31.0,SSW,SSE,19.0,11.0,71.0,55.0,1017.6,1015.2,17.2,19.8,Yes,No,-33.75,150.7,2010,10,25
10.5,27.2,0.0,NW,17.0,S,NNW,2.0,7.0,78.0,33.0,1017.6,1015.2,16.6,26.3,No,No,-33.75,150.7,2010,10,26
10.6,27.2,0.0,SE,46.0,SSE,SE,7.0,17.0,58.0,72.0,1017.6,1015.2,18.2,19.6,No,Yes,-33.75,150.7,2010,10,27
14.7,19.4,3.0,S,22.0,S,E,15.0,11.0,97.0,60.0,1017.6,1015.2,14.8,19.1,Yes,No,-33.75,150.7,2010,10,28
12.0,21.6,0.4,NE,22.0,NNE,ESE,4.0,4.0,82.0,67.0,1017.6,1015.2,16.5,19.9,No,No,-33.75,150.7,2010,10,29
12.7,31.8,0.0,ENE,35.0,N,NE,6.0,13.0,87.0,45.0,1017.6,1015.2,18.0,30.6,No,No,-33.75,150.7,2010,10,30
18.0,31.5,0.0,NNW,39.0,N,NW,0.0,20.0,97.0,34.0,1017.6,1015.2,20.1,31.1,No,No,-33.75,150.7,2010,10,31
15.8,21.5,0.0,SE,28.0,S,SE,9.0,13.0,57.0,88.0,1017.6,1015.2,19.9,17.9,No,Yes,-33.75,150.7,2010,11,1
12.8,20.2,37.2,SW,44.0,WSW,WSW,22.0,15.0,59.0,52.0,1017.6,1015.2,16.2,19.5,Yes,No,-33.75,150.7,2010,11,2
9.9,25.6,0.2,SE,39.0,NNE,SE,6.0,7.0,78.0,37.0,1017.6,1015.2,16.7,25.2,No,No,-33.75,150.7,2010,11,3
13.4,19.3,0.0,SSW,31.0,SSW,SSE,13.0,13.0,77.0,69.0,1017.6,1015.2,15.2,17.4,No,Yes,-33.75,150.7,2010,11,4
11.7,18.8,17.4,S,33.0,SSW,SE,13.0,20.0,77.0,47.0,1017.6,1015.2,14.6,18.2,Yes,Yes,-33.75,150.7,2010,11,5
12.2,18.1,3.4,SE,28.0,SSW,SSW,13.0,6.0,91.0,74.0,1017.6,1015.2,14.1,17.4,Yes,Yes,-33.75,150.7,2010,11,6
11.9,24.7,1.6,ENE,30.0,NNE,NNE,9.0,13.0,99.0,56.0,1017.6,1015.2,14.8,22.3,Yes,No,-33.75,150.7,2010,11,7
13.7,30.3,0.0,NNE,67.0,SE,E,2.0,15.0,79.0,63.0,1017.6,1015.2,19.5,24.6,No,Yes,-33.75,150.7,2010,11,8
16.7,25.8,12.2,ENE,20.0,S,ENE,13.0,7.0,92.0,63.0,1017.6,1015.2,20.4,24.4,Yes,No,-33.75,150.7,2010,11,9
17.6,29.5,0.2,SW,59.0,N,E,7.0,13.0,90.0,51.0,1017.6,1015.2,21.1,28.1,No,Yes,-33.75,150.7,2010,11,10
17.2,29.6,21.4,NNE,28.0,NNE,WNW,4.0,9.0,78.0,49.0,1017.6,1015.2,20.9,26.9,Yes,No,-33.75,150.7,2010,11,11
